Date,Open,High,Low,Close,Adj Close,Volume
2021-08-13,27.600000,27.610001,26.680000,26.830000,26.830000,1571300
2021-08-16,26.840000,26.969999,26.270000,26.830000,26.830000,1301900
2021-08-17,26.570000,26.930000,26.040001,26.809999,26.809999,1610500
2021-08-18,26.690001,26.910000,26.129999,26.280001,26.280001,1289800
2021-08-19,25.920000,26.240000,25.040001,25.610001,25.610001,2405400
2021-08-20,25.660000,26.730000,25.660000,25.950001,25.950001,1788800
2021-08-23,26.350000,26.424999,25.900000,26.150000,26.150000,1567200
2021-08-24,26.309999,27.350000,25.975000,27.270000,27.270000,1954200
2021-08-25,27.150000,27.530001,26.950001,27.309999,27.309999,1155600
2021-08-26,27.309999,27.809999,26.920000,27.059999,27.059999,1276400
2021-08-27,27.170000,27.740000,27.058001,27.540001,27.540001,748000
2021-08-30,27.790001,28.830000,26.809999,28.309999,28.309999,4553200
2021-08-31,29.709999,30.770000,28.490000,28.950001,28.950001,7781700
2021-09-01,30.054001,30.070000,28.280001,28.330000,28.330000,2480900
2021-09-02,28.360001,29.150000,28.055000,28.830000,28.830000,1296800
2021-09-03,28.920000,29.122999,28.480000,28.660000,28.660000,894900
2021-09-07,28.660000,29.818001,28.660000,29.030001,29.030001,2069500
2021-09-08,28.940001,29.000000,27.865000,28.780001,28.780001,1232400
2021-09-09,28.500000,29.502001,28.420000,29.090000,29.090000,1346700
2021-09-10,29.010000,29.940001,28.930000,29.309999,29.309999,2018700
2021-09-13,29.180000,29.400000,28.030001,29.200001,29.200001,1281100
2021-09-14,29.200001,29.969999,29.120001,29.370001,29.370001,1386200
2021-09-15,29.084999,29.730000,28.740000,29.530001,29.530001,1266800
2021-09-16,29.450001,29.764999,29.260000,29.480000,29.480000,1081000
2021-09-17,29.250000,29.799999,28.950001,28.959999,28.959999,1823300
2021-09-20,28.379999,28.950001,27.360001,27.530001,27.530001,1986800
2021-09-21,27.629999,27.850000,26.930000,26.980000,26.980000,1418200
2021-09-22,27.070000,27.355000,26.950001,27.020000,27.020000,1034800
2021-09-23,27.030001,28.020000,27.030001,27.870001,27.870001,1084200
2021-09-24,27.600000,28.270000,27.510000,28.040001,28.040001,1135500
2021-09-27,27.860001,28.264999,27.809999,27.930000,27.930000,860800
2021-09-28,27.590000,27.719999,26.590000,26.639999,26.639999,1666200
2021-09-29,26.780001,26.938999,26.219999,26.400000,26.400000,726600
2021-09-30,26.400000,26.613001,25.620001,25.930000,25.930000,2256600
2021-10-01,26.040001,26.610001,25.809999,26.410000,26.410000,959300
2021-10-04,26.180000,26.209999,25.540001,25.629999,25.629999,833500
2021-10-05,25.650000,26.070000,25.420000,25.770000,25.770000,621300
2021-10-06,25.510000,25.590000,25.129999,25.360001,25.360001,1103800
2021-10-07,25.420000,26.240000,25.299999,26.129999,26.129999,1003500
2021-10-08,26.790001,26.844999,25.639999,25.680000,25.680000,992800
2021-10-11,25.700001,26.219999,25.639999,25.680000,25.680000,759800
2021-10-12,25.680000,26.270000,25.639999,26.219999,26.219999,589700
2021-10-13,26.200001,26.540001,26.020000,26.340000,26.340000,876400
2021-10-14,26.674000,27.110001,26.410000,26.980000,26.980000,1168900
2021-10-15,25.309999,25.479000,24.261999,24.790001,24.790001,7026100
2021-10-18,24.900000,25.101000,24.250000,24.820000,24.820000,2093600
2021-10-19,25.000000,25.260000,24.622999,25.150000,25.150000,1693500
2021-10-20,25.000000,25.770000,25.000000,25.459999,25.459999,1196200
2021-10-21,25.430000,25.639999,25.020000,25.240000,25.240000,904900
2021-10-22,25.030001,25.180000,24.520000,24.879999,24.879999,1120000
2021-10-25,24.900000,25.469999,24.719999,25.330000,25.330000,1191900
2021-10-26,25.150000,25.205000,24.370001,24.410000,24.410000,1541200
2021-10-27,24.450001,24.889999,23.809999,24.290001,24.290001,1389100
2021-10-28,24.330000,24.740000,24.090000,24.740000,24.740000,731600
2021-10-29,24.480000,24.870001,24.430000,24.450001,24.450001,748800
2021-11-01,24.410000,25.320000,24.360001,24.840000,24.840000,1346800
2021-11-02,25.000000,26.750000,24.510000,25.080000,25.080000,1905400
2021-11-03,25.020000,26.370001,24.969999,26.250000,26.250000,1754500
2021-11-04,26.600000,26.730000,26.100000,26.530001,26.530001,968700
2021-11-05,26.370001,26.719999,25.879999,26.150000,26.150000,838300
2021-11-08,26.240000,26.450001,25.770000,25.850000,25.850000,781100
2021-11-09,25.850000,25.850000,25.059999,25.559999,25.559999,720900
2021-11-10,25.299999,25.990000,25.020000,25.459999,25.459999,829000
2021-11-11,25.400000,26.969999,25.320000,25.950001,25.950001,2039800
2021-11-12,25.920000,26.610001,25.510000,26.530001,26.530001,965900
2021-11-15,26.500000,26.600000,25.959999,26.320000,26.320000,742500
2021-11-16,26.299999,26.700001,25.730000,26.410000,26.410000,993100
2021-11-17,26.200001,26.420000,25.709999,25.770000,25.770000,709200
2021-11-18,25.650000,25.799999,24.280001,24.980000,24.980000,1452800
2021-11-19,24.719999,24.980000,24.410000,24.580000,24.580000,1902700
2021-11-22,24.610001,24.658001,23.129999,23.870001,23.870001,1556100
2021-11-23,23.879999,23.990000,23.100000,23.370001,23.370001,1002400
2021-11-24,23.160000,23.795000,22.809999,23.410000,23.410000,1018300
2021-11-26,22.900000,23.285999,22.700001,23.010000,23.010000,698200
2021-11-29,23.170000,23.250000,22.360001,22.639999,22.639999,852100
2021-11-30,22.311001,23.100000,21.860001,22.400000,22.400000,1276900
2021-12-01,22.709999,22.790001,21.180000,21.340000,21.340000,1336500
2021-12-02,21.190001,22.030001,21.020000,21.780001,21.780001,1193500
2021-12-03,21.760000,21.930000,20.760000,21.030001,21.030001,1292500
2021-12-06,20.900000,21.540001,20.270000,21.110001,21.110001,967400
2021-12-07,21.530001,22.000000,21.370001,21.440001,21.440001,810700
2021-12-08,21.590000,22.370001,21.405001,21.990000,21.990000,1033400
2021-12-09,21.990000,22.370001,21.070000,21.250000,21.250000,1011500
2021-12-10,21.340000,21.549999,20.740000,21.170000,21.170000,759000
2021-12-13,20.920000,21.215000,20.219999,20.530001,20.530001,998800
2021-12-14,20.260000,20.700001,20.100000,20.500000,20.500000,776600
2021-12-15,20.370001,21.809999,20.049999,21.660000,21.660000,1967100
2021-12-16,21.760000,21.879999,21.139999,21.680000,21.680000,1886800
2021-12-17,21.559999,22.180000,21.090000,21.920000,21.920000,1074300
2021-12-20,21.375000,21.500000,20.799999,21.150000,21.150000,801100
2021-12-21,21.400000,21.969999,21.389999,21.559999,21.559999,750600
2021-12-22,21.760000,22.316999,21.490000,22.209999,22.209999,971300
2021-12-23,22.090000,22.690001,21.920000,22.379999,22.379999,693700
2021-12-27,22.570000,22.601999,21.959999,22.100000,22.100000,794300
2021-12-28,21.959999,22.350000,21.570000,21.620001,21.620001,726100
2021-12-29,21.600000,21.760000,21.052000,21.129999,21.129999,941100
2021-12-30,21.129999,22.000000,21.080000,21.639999,21.639999,1085200
2021-12-31,21.549999,21.889999,20.940001,21.010000,21.010000,1103200
2022-01-03,21.129999,22.070000,21.049999,21.990000,21.990000,751500
2022-01-04,22.200001,22.260000,21.275999,21.459999,21.459999,540200
2022-01-05,21.379999,21.799999,20.820000,20.930000,20.930000,678100
2022-01-06,21.040001,21.190001,20.176001,20.320000,20.320000,1090000
2022-01-07,20.389999,21.090000,20.340000,20.770000,20.770000,567300
2022-01-10,20.400000,20.660000,19.740000,20.320000,20.320000,1367200
2022-01-11,20.320000,20.900000,20.209999,20.730000,20.730000,547100
2022-01-12,20.879999,21.059999,20.219999,20.570000,20.570000,737200
2022-01-13,20.760000,21.000000,20.350000,20.600000,20.600000,908800
2022-01-14,20.273001,20.780001,20.080000,20.719999,20.719999,833200
2022-01-18,20.360001,20.730000,20.020000,20.190001,20.190001,1033800
2022-01-19,20.190001,20.969999,20.139999,20.370001,20.370001,2110900
2022-01-20,20.709999,22.080000,20.555000,20.959999,20.959999,1508600
2022-01-21,20.788000,21.329000,20.370001,20.580000,20.580000,2314600
2022-01-24,19.629999,19.830000,17.680000,19.129999,19.129999,5562900
2022-01-25,18.930000,19.930000,18.770000,19.379999,19.379999,1164700
2022-01-26,19.969000,19.969000,18.719999,18.860001,18.860001,968200
2022-01-27,19.200001,19.260000,18.302000,18.440001,18.440001,880700
